plan_id,dataset_category,svg_path,scaled_image_path,gfa_svg_units_squared,gfa_m2,included_space_count,excluded_space_count,undefined_space_count,median_door_width_svg_units,scale_m_per_svg_unit,included_space_types
8372,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\8372\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\8372\F1_scaled.png,1589804.842,175.9909527,20,3,6,85.54,0.010521394,"Bath, Bedroom, Closet, Dining, Entry, Kitchen, LivingRoom, Undefined, Utility"
6068,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\6068\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\6068\F1_scaled.png,1138500.578,176.0277415,15,2,5,72.38,0.012434374,"Bath, Bedroom, Closet, Entry, Kitchen, LivingRoom, Undefined, UserDefined"
13403,high_quality,D:\Data\Raw\CubiCasa_Raw\high_quality\13403\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality\13403\F1_scaled.png,1406840.463,176.154496,15,3,4,80.43,0.011189855,"Bath, Bedroom, Entry, Kitchen, LivingRoom, Room, Undefined, Utility"
1987,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\1987\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\1987\F1_scaled.png,1266505.687,176.2150865,19,3,2,76.3,0.011795544,"Bath, Bedroom, Closet, Dining, DraughtLobby, DressingRoom, Entry, Kitchen, LivingRoom, Storage, TechnicalRoom, Undefined"
10228,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\10228\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\10228\F1_scaled.png,1499452.384,176.2188001,15,4,1,83.02,0.010840761,"Bath, Bedroom, Closet, DraughtLobby, Entry, Office, Storage, TechnicalRoom, Undefined, UserDefined, Utility"
679,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\679\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\679\F1_scaled.png,1412589.689,176.3696606,13,4,1,80.545,0.011173878,"Bedroom, Dining, DraughtLobby, Entry, Kitchen, LivingRoom, Undefined, UserDefined"
10695,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\10695\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\10695\F1_scaled.png,1440175.139,176.4462393,16,2,1,81.31,0.011068749,"Bath, Bedroom, Closet, Dining, Entry, Kitchen, LivingRoom, Office, Storage, TechnicalRoom, Undefined, Utility"
898,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\898\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\898\F1_scaled.png,1529451.442,176.5402272,17,2,1,83.77,0.010743703,"Bath, Bedroom, Closet, DraughtLobby, Entry, Kitchen, LivingRoom, Storage, Undefined, UserDefined, Utility"
3522,high_quality,D:\Data\Raw\CubiCasa_Raw\high_quality\3522\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality\3522\F1_scaled.png,953745.1486,176.5459112,10,1,5,66.15,0.013605442,"Bedroom, Kitchen, LivingRoom, Undefined, UserDefined"
13512,high_quality,D:\Data\Raw\CubiCasa_Raw\high_quality\13512\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality\13512\F1_scaled.png,912896.5403,176.561768,14,3,2,64.715,0.013907131,"Bath, Bedroom, Dining, DraughtLobby, Entry, Kitchen, LivingRoom, Storage, Undefined, Utility"
12239,high_quality,D:\Data\Raw\CubiCasa_Raw\high_quality\12239\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality\12239\F1_scaled.png,983420.5313,176.6049674,9,1,2,67.16,0.013400834,"Bath, Bedroom, Entry, Kitchen, LivingRoom, Undefined"
2190,high_quality,D:\Data\Raw\CubiCasa_Raw\high_quality\2190\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality\2190\F1_scaled.png,975221.0213,176.6547936,16,2,8,66.87,0.01345895,"Bedroom, Dining, Kitchen, LivingRoom, Undefined, UserDefined, Utility"
784,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\784\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\784\F1_scaled.png,813901.5152,176.709061,14,3,3,61.08,0.014734774,"Bath, Bedroom, Closet, DraughtLobby, Entry, Kitchen, LivingRoom, Storage, Undefined"
20228,high_quality,D:\Data\Raw\CubiCasa_Raw\high_quality\20228\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality\20228\F1_scaled.png,1333236.545,176.7307028,12,3,1,78.17,0.011513368,"Bath, Bedroom, Entry, Kitchen, LivingRoom, Storage, TechnicalRoom, Undefined, Utility"
14049,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\14049\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\14049\F1_scaled.png,1388999.869,176.9435601,16,4,2,79.74,0.011286682,"Bath, Bedroom, Closet, DraughtLobby, Kitchen, LivingRoom, Room, Sauna, Undefined, UserDefined"
2080,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\2080\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\2080\F1_scaled.png,1428663.849,176.9895399,14,4,1,80.86,0.011130349,"Bath, Bedroom, DressingRoom, Entry, Kitchen, LivingRoom, Undefined, Utility"
9461,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\9461\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\9461\F1_scaled.png,1597994.345,177.0216744,13,1,13,85.51,0.010525085,Undefined
11339,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\11339\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\11339\F1_scaled.png,1464829.991,177.2365517,19,4,4,81.82,0.010999756,"Bath, Bedroom, Dining, DraughtLobby, Entry, Kitchen, LivingRoom, Room, Storage, TechnicalRoom, Undefined"
5752,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\5752\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\5752\F1_scaled.png,1096771.804,177.2790727,18,3,6,70.79,0.01271366,"Bedroom, DraughtLobby, DressingRoom, Entry, Kitchen, LivingRoom, Storage, TechnicalRoom, Undefined"
1516,high_quality,D:\Data\Raw\CubiCasa_Raw\high_quality\1516\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality\1516\F1_scaled.png,716647.8379,177.3564218,3,1,2,57.21,0.015731515,"Undefined, UserDefined"
13575,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\13575\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\13575\F1_scaled.png,1175423.519,177.3967122,16,1,5,73.26,0.012285012,"Bath, Bedroom, Closet, DraughtLobby, Entry, Kitchen, LivingRoom, Undefined"
918,high_quality,D:\Data\Raw\CubiCasa_Raw\high_quality\918\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality\918\F1_scaled.png,870593.7958,177.5031124,14,3,2,63.03,0.014278915,"Bath, Bedroom, Closet, DraughtLobby, Entry, Kitchen, LivingRoom, Storage, Undefined"
7658,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\7658\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\7658\F1_scaled.png,1072884.127,177.5064307,13,1,1,69.97,0.012862655,"Bath, Bedroom, Closet, Den, DraughtLobby, Entry, Kitchen, LivingRoom, Storage, Undefined"
8685,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\8685\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\8685\F1_scaled.png,1500582.622,177.52027,13,4,6,82.74628236,0.010876622,"Bath, Bedroom, Entry, LivingRoom, Undefined, UserDefined"
8064,colorful,D:\Data\Raw\CubiCasa_Raw\colorful\8064\model.svg,D:\Data\Raw\CubiCasa_Raw\colorful\8064\F1_scaled.png,996331.8279,177.5989397,20,2,5,67.41,0.013351135,"Bath, Bedroom, Entry, Kitchen, LivingRoom, Room, Storage, TechnicalRoom, Undefined, UserDefined, Utility"
1781,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\1781\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\1781\F1_scaled.png,1300910.679,177.6337438,12,1,8,77.02,0.011685277,"Bath, Bedroom, Kitchen, LivingRoom, Undefined"
175,high_quality,D:\Data\Raw\CubiCasa_Raw\high_quality\175\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality\175\F1_scaled.png,458722.7409,177.8332014,6,1,6,45.71,0.019689346,Undefined
13565,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\13565\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\13565\F1_scaled.png,1286614.69,177.9385707,18,3,3,76.53,0.011760094,"Bath, Bedroom, Closet, Dining, DraughtLobby, Entry, Hall, Kitchen, LivingRoom, Room, Storage, Undefined, UserDefined"
9169,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\9169\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\9169\F1_scaled.png,1681760.078,177.9436878,16,4,1,87.495,0.010286302,"Bath, Bedroom, Closet, Entry, Kitchen, LivingRoom, Storage, TechnicalRoom, Undefined, UserDefined, Utility"
5606,high_quality,D:\Data\Raw\CubiCasa_Raw\high_quality\5606\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality\5606\F1_scaled.png,1132892.299,178.001948,13,2,5,71.8,0.012534819,"Bedroom, Closet, Dining, Entry, Kitchen, LivingRoom, Undefined"
3164,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\3164\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\3164\F1_scaled.png,1366176.683,178.0322402,15,4,1,78.84,0.011415525,"Bath, Bedroom, Closet, Dining, Entry, Kitchen, LivingRoom, Storage, TechnicalRoom, Undefined, Utility"
13626,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\13626\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\13626\F1_scaled.png,1240529.554,178.2082976,17,4,3,75.09000033,0.011985617,"Bath, Bedroom, Closet, Dining, DraughtLobby, Entry, Kitchen, LivingRoom, Undefined"
7617,high_quality,D:\Data\Raw\CubiCasa_Raw\high_quality\7617\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality\7617\F1_scaled.png,1092839.765,178.2514063,17,3,3,70.47,0.012771392,"Bath, Bedroom, Closet, DraughtLobby, DressingRoom, Entry, Kitchen, LivingRoom, Undefined"
9198,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\9198\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\9198\F1_scaled.png,1339500.134,178.3358167,20,2,2,78,0.011538462,"Bath, Bedroom, Closet, Dining, DraughtLobby, DressingRoom, Kitchen, LivingRoom, RecreationRoom, Storage, TechnicalRoom, Undefined, UserDefined"
5685,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\5685\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\5685\F1_scaled.png,1337225.34,178.3987178,15,1,1,77.92,0.011550308,"Bath, Bedroom, Closet, DraughtLobby, DressingRoom, Entry, Kitchen, LivingRoom, Storage, Undefined, UserDefined"
5531,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\5531\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\5531\F1_scaled.png,1572072.679,178.4225856,20,3,8,84.48,0.010653409,"Bath, Bedroom, Closet, DraughtLobby, Entry, Room, Undefined, Utility"
3842,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\3842\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\3842\F1_scaled.png,1549124.48,178.4274298,22,1,1,83.86,0.010732173,"Bath, Bedroom, Closet, Dining, DressingRoom, Entry, Kitchen, LivingRoom, TechnicalRoom, Undefined, Utility"
938,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\938\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\938\F1_scaled.png,1478711.42,178.6103838,17,1,3,81.89,0.010990353,"Bath, Bedroom, Closet, DraughtLobby, Kitchen, LivingRoom, Room, Storage, TechnicalRoom, Undefined"
14656,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\14656\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\14656\F1_scaled.png,1422211.629,178.7897917,15,2,3,80.27,0.011212159,"Bath, Bedroom, Closet, Kitchen, Sauna, Undefined, UserDefined, Utility"
10530,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\10530\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\10530\F1_scaled.png,1360948.916,178.8450351,16,4,1,78.51,0.011463508,"Bath, Bedroom, Closet, Den, Dining, DraughtLobby, Entry, Kitchen, LivingRoom, Storage, Undefined, UserDefined"
2586,colorful,D:\Data\Raw\CubiCasa_Raw\colorful\2586\model.svg,D:\Data\Raw\CubiCasa_Raw\colorful\2586\F1_scaled.png,1421987.981,178.8730787,21,2,21,80.245,0.011215652,Undefined
4584,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\4584\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\4584\F1_scaled.png,1607560.196,178.8753801,17,3,2,85.32,0.010548523,"Bath, Bedroom, Closet, DraughtLobby, DressingRoom, Entry, LivingRoom, Undefined, UserDefined, Utility"
8281,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\8281\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\8281\F1_scaled.png,1735452.782,179.0326944,15,3,2,88.61,0.010156867,"Bath, Bedroom, Closet, Entry, Kitchen, LivingRoom, Room, Undefined"
13105,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\13105\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\13105\F1_scaled.png,1329350.441,179.0435833,15,4,2,77.55019084,0.011605387,"Bath, Bedroom, DressingRoom, Entry, Kitchen, TechnicalRoom, Undefined, UserDefined, Utility"
1315,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\1315\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\1315\F1_scaled.png,1965176.402,179.0801344,22,5,6,94.28,0.009546033,"Bath, Bedroom, Closet, Dining, DraughtLobby, Entry, Kitchen, LivingRoom, Undefined, UserDefined, Utility"
14590,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\14590\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\14590\F1_scaled.png,1188942.595,179.0946181,13,3,1,73.33,0.012273285,"Bath, Bedroom, Closet, DraughtLobby, Entry, Kitchen, LivingRoom, Storage, Undefined"
10676,high_quality,D:\Data\Raw\CubiCasa_Raw\high_quality\10676\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality\10676\F1_scaled.png,991353.6427,179.1482058,11,0,2,66.95,0.013442868,"Basement, Bath, Bedroom, Entry, Kitchen, LivingRoom, Storage, Undefined"
5881,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\5881\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\5881\F1_scaled.png,1228583.288,179.1543591,15,3,1,74.53,0.012075674,"Bath, Bedroom, Closet, Den, DraughtLobby, Entry, Kitchen, LivingRoom, Storage, TechnicalRoom, Undefined"
13205,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\13205\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\13205\F1_scaled.png,1486693.45,179.1804483,16,5,2,81.98,0.010978287,"Bath, Bedroom, Closet, Dining, Entry, Kitchen, LivingRoom, Storage, TechnicalRoom, Undefined, Utility"
3039,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\3039\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\3039\F1_scaled.png,1501510.11,179.2130803,16,7,1,82.38,0.010924982,"Bath, Bedroom, Closet, Dining, Entry, Kitchen, LivingRoom, Undefined, UserDefined, Utility"
4589,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\4589\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\4589\F1_scaled.png,1500463.919,179.240484,18,3,4,82.345,0.010929625,"Bath, Bedroom, Closet, Entry, Kitchen, LivingRoom, Undefined, UserDefined, Utility"
13710,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\13710\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\13710\F1_scaled.png,1361925.907,179.3387218,18,4,3,78.43,0.011475201,"Bath, Closet, DraughtLobby, LivingRoom, Room, Storage, TechnicalRoom, Undefined, Utility"
8773,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\8773\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\8773\F1_scaled.png,1441521.032,179.380084,19,3,3,80.68,0.011155181,"Bath, Closet, Dining, DraughtLobby, Entry, Kitchen, LivingRoom, Room, Storage, TechnicalRoom, Undefined"
4695,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\4695\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\4695\F1_scaled.png,1495642.895,179.4264057,14,3,3,82.17,0.010952903,"Bath, Bedroom, Entry, Hall, LivingRoom, Undefined, UserDefined"
10335,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\10335\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\10335\F1_scaled.png,1568122.837,179.5008752,15,3,1,84.12,0.010699001,"Bath, Bedroom, Closet, DraughtLobby, Entry, Kitchen, LivingRoom, Storage, Undefined, UserDefined"
12727,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\12727\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\12727\F1_scaled.png,1364006.391,179.5211114,17,3,4,78.45,0.011472275,"Bath, Bedroom, Closet, DraughtLobby, Kitchen, LivingRoom, Storage, Undefined, Utility"
5971,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\5971\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\5971\F1_scaled.png,1726093.708,179.7265419,12,3,1,88.2,0.010204082,"Bath, Bedroom, Entry, Kitchen, LivingRoom, Storage, Undefined"
7647,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\7647\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\7647\F1_scaled.png,1420740.347,179.7675054,14,2,14,80.01,0.011248594,Undefined
6058,high_quality,D:\Data\Raw\CubiCasa_Raw\high_quality\6058\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality\6058\F1_scaled.png,1316018.563,179.9769618,15,3,5,76.96,0.011694387,"Bath, Bedroom, Closet, Dining, Entry, Kitchen, LivingRoom, Undefined"
728,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\728\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\728\F1_scaled.png,1123584.992,180.1341731,11,2,3,71.08,0.01266179,"Bath, Bedroom, DraughtLobby, Entry, Kitchen, LivingRoom, Undefined, Utility"
7620,high_quality,D:\Data\Raw\CubiCasa_Raw\high_quality\7620\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality\7620\F1_scaled.png,1514774.618,180.3362692,16,4,5,82.485,0.010911075,"Bath, Bedroom, Closet, Kitchen, LivingRoom, Undefined, Utility"
14608,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\14608\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\14608\F1_scaled.png,1266239.413,180.4568447,15,4,1,75.39,0.011937923,"Bath, Bedroom, Closet, DraughtLobby, Entry, Kitchen, LivingRoom, Storage, Undefined, Utility"
2532,high_quality,D:\Data\Raw\CubiCasa_Raw\high_quality\2532\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality\2532\F1_scaled.png,1131415.674,180.4743863,16,3,2,71.26,0.012629806,"Bath, Bedroom, Dining, DraughtLobby, Entry, Kitchen, LivingRoom, RecreationRoom, Storage, Undefined, UserDefined"
1801,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\1801\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\1801\F1_scaled.png,1734216.353,180.5313592,20,2,1,88.21,0.010202925,"Bath, Bedroom, Dining, DressingRoom, Entry, Kitchen, LivingRoom, Undefined, UserDefined"
10200,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\10200\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\10200\F1_scaled.png,1411920.721,180.6555035,20,2,5,79.565,0.011311506,"Bath, Bedroom, Closet, DraughtLobby, DressingRoom, Entry, Kitchen, LivingRoom, Undefined, Utility"
1975,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\1975\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\1975\F1_scaled.png,1587480.281,180.6842162,13,0,0,84.36,0.010668563,"Bath, Bedroom, Closet, Den, DraughtLobby, Entry, Kitchen, LivingRoom, TechnicalRoom"
14698,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\14698\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\14698\F1_scaled.png,1417898.302,180.6928822,16,2,3,79.725,0.011288805,"Bath, Bedroom, Closet, DraughtLobby, Entry, Kitchen, LivingRoom, Storage, Undefined, Utility"
14823,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\14823\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\14823\F1_scaled.png,1433650.303,180.7002094,15,0,0,80.165,0.011226845,"Bath, Bedroom, Closet, DraughtLobby, Entry, Kitchen, LivingRoom, Sauna, Storage, TechnicalRoom, UserDefined, Utility"
13650,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\13650\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\13650\F1_scaled.png,1013618.637,180.7876224,17,4,3,67.39,0.013355097,"Bath, Bedroom, Closet, Dining, DraughtLobby, Entry, Kitchen, LivingRoom, Undefined"
